name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
Bee Bee's Hair & Beauty Salon,"Premtola, Silchar, Assam 788001",091012 87908,,"RQFX+3J Silchar, Assam",24.8161113,92.7991567,5,Khaspur,silchar,spas,results_spas_Khaspur_Silchar.json,,,,,,,"Premtola, Tarapur, Silchar, Cachar, Assam, 788014, India",223901931.0,
Lovely spa come make up studio (unisex),"4th Floor, Club Rd, Tarapur, Silchar, Assam 788001",,,"RRJ2+33 Silchar, Assam",24.8297232,92.8002807,8,Khaspur,silchar,spas,results_spas_Khaspur_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0,
Dipankar House,"Majgaon, Tezpur, Assam 784154",060000 74852,dipankarhouse.com,"JQXP+WX Tezpur, Assam",26.6460614,92.7891363,1,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,"Majgaon Main Road, Lokra, Porua Chariali, Tezpur, Sonitpur, Assam, 784501, India",222807440.0,
Cygnett Inn Imperial,"Civil Hospital Road, Mahabhairab, Tezpur, Assam 784001",088006 99823,cygnetthotels.com,"JQJW+9R Tezpur, Assam",26.6342195,92.7963070362718,2,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
JIRONI Resort,"Raha, Dighali Ati, Assam 782425",070023 31660,jironresort.com,"6F7X+5X Dighali Ati, Assam",26.2193125,92.5130884,3,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,"Raha College Road, Garhmari New Colony, Garhmari, Raha, Nagaon, Assam, 782103, India",223560802.0,
Artemis Beauty & Grace,"Borghat Bypass, NH 37, Nagaon, Assam 782101",,,"8P53+HG Bar Pathari Sutar Gaon, Assam",26.32834128955173,92.71783422413982,4,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Athenian Salon Nagaon - Salon & Academy,"Srimanta sankardev road, Haibargaon, Nagaon, Assam 782002",093879 69382,atheniansalon.com,"9M2F+RR Nagaon, Assam",26.1328421,91.821536,7,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Asteria Salon & Academy,"Chariali, Panigaon, Nagaon, Assam 782001",093958 44233,asteriasalon.in,"9M3X+J5 Nagaon, Assam",26.3542443,92.6970396,8,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Athenian Salon Nagaon - Salon & Academy,"Srimanta sankardev road, Haibargaon, Nagaon, Assam 782002",093879 69382,atheniansalon.com,"9M2F+RR Nagaon, Assam",26.1328421,91.821536,1,Rupohihat,nagaon,spas,results_spas_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Artemis Beauty & Grace,"Borghat Bypass, NH 37, Nagaon, Assam 782101",,,"8P53+HG Bar Pathari Sutar Gaon, Assam",26.32834128955173,92.71783422413982,2,Rupohihat,nagaon,spas,results_spas_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Asteria Salon & Academy,"Chariali, Panigaon, Nagaon, Assam 782001",,,,26.3542443,92.6970396,5,Rupohihat,nagaon,spas,results_spas_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Artemis Beauty & Grace,"Borghat Bypass, NH 37, Nagaon, Assam 782101",,,"8P53+HG Bar Pathari Sutar Gaon, Assam",26.32834128955173,92.71783422413982,1,Samaguri,nagaon,spas,results_spas_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Tulip Unisex Spa and Beauty Salon,"2nd Floor, ASC1, GS Rd, Bhangagarh, Guwahati, Assam 781005",088229 54830,,"5Q98+2F Guwahati, Assam",26.1243167,91.8166564,3,Samaguri,nagaon,spas,results_spas_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Borail View Spa & Saloon,"Park Rd, Ambicapatty, Silchar, Assam 788003",03842 351 096,borailviewregency.com,"RQGW+M4 Silchar, Assam",24.819358,92.795703,2,Srikona Bara Bazaar,silchar,spas,results_spas_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Bee Bee's Hair & Beauty Salon,"Premtola, Silchar, Assam 788001",091012 87908,,"RQFX+3J Silchar, Assam",24.8161113,92.7991567,6,Srikona Bara Bazaar,silchar,spas,results_spas_Srikona_Bara_Bazaar_Silchar.json,,,,,,,"Premtola, Tarapur, Silchar, Cachar, Assam, 788014, India",223901931.0,
Lovely spa come make up studio (unisex),"4th Floor, Club Rd, Tarapur, Silchar, Assam 788001",,,"RRJ2+33 Silchar, Assam",24.8297232,92.8002807,7,Srikona Bara Bazaar,silchar,spas,results_spas_Srikona_Bara_Bazaar_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0,
Borail View Spa & Saloon,"Park Rd, Ambicapatty, Silchar, Assam 788003",03842 351 096,borailviewregency.com,"RQGW+M4 Silchar, Assam",24.819358,92.795703,2,Tarapur,silchar,spas,results_spas_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Lovely spa come make up studio (unisex),"4th Floor, Club Rd, Tarapur, Silchar, Assam 788001",,,"RRJ2+33 Silchar, Assam",24.8297232,92.8002807,3,Tarapur,silchar,spas,results_spas_Tarapur_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0,
PARIS UNISEX HAIR & BEAUTY SPA SALON,"M. E. Road, HOTEL MADHUBAN, opposite LEELA GUEST HOUSE, Paltan Bazaar, Guwahati, Assam 781008",080991 49901,,"5QH3+W4 Guwahati, Assam",26.1785356,91.7523549,4,Uzan Bazaar,guwahati,spas,results_spas_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Four Seasons Wellness Centre,"8A, Bhuban Rd, Latasil, Uzan Bazar, Guwahati, Assam 781001",,,"5QR3+MJ Guwahati, Assam",26.19187435,91.7556458,8,Uzan Bazaar,guwahati,spas,results_spas_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
RM unisex hair and beauty spa salon,"Uday Path, Zoo Tiniali, Guwahati, Assam 781024",098593 72518,,"5QCG+JM Guwahati, Assam",26.171859,91.77674775,2,Zoo Road,guwahati,spas,results_spas_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
EXOTIC,"1st, Neelkanth Complex, Complex, RG Baruah Rd, Zoo Road Tiniali, Zoo Tiniali, Guwahati, Assam 781003",,,"5QGG+6M Guwahati, Assam",26.1757903,91.7732455,3,Zoo Road,guwahati,spas,results_spas_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,2,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,3,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
DRG Sports Complex,"QQQX+595, Birbal Bazar, Assam 788015",,,QQQX+595,24.7900403,92.7933525,4,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Munnaz sports,"Ukilpatty Rd, opposite of united bank of india, Tarapur, Silchar, Assam 788001",097069 93273,,"RRG2+P4 Silchar, Assam",24.8259675,92.7973724,7,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Kamrup Sports Complex,"Nagaon, Assam 781381",,,"9P3R+93 Nagaon, Assam",26.3482238,92.6858215,2,complexes Bordowa,nagaon,sports,results_sports_complexes_Bordowa_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",223868039.0,
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,3,complexes Bordowa,nagaon,sports,results_sports_complexes_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Kamrup Sports Complex,"Nagaon, Assam 781381",,,"9P3R+93 Nagaon, Assam",26.3482238,92.6858215,1,complexes Dhing,nagaon,sports,results_sports_complexes_Dhing_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",223713785.0,
ACTiViTiEZ Dance & Fitness Studio,"Dhing Rd, Haibargaon, Nagaon, Kawaimari, Assam 782002",088767 87820,,"9M48+83 Nagaon, Assam",26.3561155,92.6648975,4,complexes Dhing,nagaon,sports,results_sports_complexes_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Arizona Sports Arena - Football turf | Badmintom | Pickleball |Swimming pool | Squash | Badminton,"VIP Rd, Borbari, Guwahati, Assam 781036",096772 01155,instagram.com,"5R57+PV Guwahati, Assam",26.172266468232824,91.72626999285433,6,complexes Dhing,nagaon,sports,results_sports_complexes_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,1,complexes Dolu Lake surroundings,silchar,sports,results_sports_complexes_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
DRG Sports Complex,"QQQX+595, Birbal Bazar, Assam 788015",,,QQQX+595,24.7900403,92.7933525,2,complexes Dolu Lake surroundings,silchar,sports,results_sports_complexes_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,5,complexes Dolu Lake surroundings,silchar,sports,results_sports_complexes_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Nehru Maidan,"Duliajan Oil Town, Duliajan, Assam 786602",,,"986G+66 Duliajan, Assam",27.3559134,95.3192307,1,complexes Duliajan,dibrugarh,sports,results_sports_complexes_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
OIL Indoor Stadium,"D-51, Jasmine Rd, Duliajan, Assam 786602, Jasmine Rd, Duliajan Oil Town, Duliajan, Assam 786602",,,"986F+CJ Duliajan, Assam",27.3603892,95.3227582,3,complexes Duliajan,dibrugarh,sports,results_sports_complexes_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
VERMA SPORTS,"Hem Baruah Rd, Pan Bazaar, Guwahati, Assam 781001",094355 55100,,"5PPV+HC Guwahati, Assam",26.182565,91.7405855,5,complexes Fancy Bazaar,guwahati,sports,results_sports_complexes_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0,
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,1,complexes Gandhibag Park area,silchar,sports,results_sports_complexes_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Gandhibagh Park,"RQGX+V7Q, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,RQGX+V7Q,24.8270921,92.798397,3,complexes Gandhibag Park area,silchar,sports,results_sports_complexes_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
DRG Sports Complex,"QQQX+595, Birbal Bazar, Assam 788015",,,QQQX+595,24.7900403,92.7933525,4,complexes Gandhibag Park area,silchar,sports,results_sports_complexes_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,7,complexes Gandhibag Park area,silchar,sports,results_sports_complexes_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,1,complexes Janiganj Bazaar,silchar,sports,results_sports_complexes_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
DRG Sports Complex,"QQQX+595, Birbal Bazar, Assam 788015",,,QQQX+595,24.7900403,92.7933525,5,complexes Janiganj Bazaar,silchar,sports,results_sports_complexes_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,6,complexes Janiganj Bazaar,silchar,sports,results_sports_complexes_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Munnaz sports,"Ukilpatty Rd, opposite of united bank of india, Tarapur, Silchar, Assam 788001",097069 93273,,"RRG2+P4 Silchar, Assam",24.8259675,92.7973724,8,complexes Janiganj Bazaar,silchar,sports,results_sports_complexes_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Kamrup Sports Complex,"Nagaon, Assam 781381",,,"9P3R+93 Nagaon, Assam",26.3482238,92.6858215,1,complexes Kaliabor,nagaon,sports,results_sports_complexes_Kaliabor_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",223868039.0,
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,2,complexes Kaliabor,nagaon,sports,results_sports_complexes_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,3,complexes Khaspur,silchar,sports,results_sports_complexes_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
DRG Sports Complex,"QQQX+595, Birbal Bazar, Assam 788015",,,QQQX+595,24.7900403,92.7933525,5,complexes Khaspur,silchar,sports,results_sports_complexes_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,6,complexes Khaspur,silchar,sports,results_sports_complexes_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
VERMA SPORTS,"Hem Baruah Rd, Pan Bazaar, Guwahati, Assam 781001",094355 55100,,"5PPV+HC Guwahati, Assam",26.182565,91.7405855,4,complexes Pan Bazaar,guwahati,sports,results_sports_complexes_Pan_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223530699.0,
Kamrup Sports Complex,"Nagaon, Assam 781381",,,"9P3R+93 Nagaon, Assam",26.3482238,92.6858215,1,complexes Raha,nagaon,sports,results_sports_complexes_Raha_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",223868039.0,
Kapahera Stadium,"Palahguri, Assam 782103",,,"8G27+QX Palahguri, Assam",26.6959412,91.3179597,5,complexes Raha,nagaon,sports,results_sports_complexes_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Nur amin indoor stadium,"1, VIP Rd, Christianpatty, Nagaon, Assam 782001",,,"9M2P+H7 Nagaon, Assam",26.1651483,91.7795834,6,complexes Raha,nagaon,sports,results_sports_complexes_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Arizona Sports Arena - Football turf | Badmintom | Pickleball |Swimming pool | Squash | Badminton,"VIP Rd, Borbari, Guwahati, Assam 781036",096772 01155,instagram.com,"5R57+PV Guwahati, Assam",26.172266468232824,91.72626999285433,7,complexes Raha,nagaon,sports,results_sports_complexes_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,1,complexes Rupohihat,nagaon,sports,results_sports_complexes_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Kamrup Sports Complex,"Nagaon, Assam 781381",,,"9P3R+93 Nagaon, Assam",26.3482238,92.6858215,2,complexes Rupohihat,nagaon,sports,results_sports_complexes_Rupohihat_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",222674385.0,
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,1,complexes Srikona Bara Bazaar,silchar,sports,results_sports_complexes_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,5,complexes Srikona Bara Bazaar,silchar,sports,results_sports_complexes_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
DRG Sports Complex,"QQQX+595, Birbal Bazar, Assam 788015",,,QQQX+595,24.7900403,92.7933525,6,complexes Srikona Bara Bazaar,silchar,sports,results_sports_complexes_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,1,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,2,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Munnaz sports,"Ukilpatty Rd, opposite of united bank of india, Tarapur, Silchar, Assam 788001",097069 93273,,"RRG2+P4 Silchar, Assam",24.8259675,92.7973724,4,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
DSA badminton indoor stadium,"RQHX+H6W, Tarapur, Silchar, Assam 788001",,,RQHX+H6W,24.8283093,92.7873196,5,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Silchar Football Academy,"PWD Rd, Tarapur, Silchar, Assam 788001",,,"RQJW+G5 Silchar, Assam",24.8290814,92.795426,7,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,"PWD Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223675061.0,
Dsa Table Tennis Academy Silchar,"Circuit House Road, Gandhi Bagh, Tarapur, Silchar, Assam 788001",094011 38138,,"RQHX+83 Silchar, Assam",24.8270921,92.798397,8,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Arizona Sports Arena - Football turf | Badmintom | Pickleball |Swimming pool | Squash | Badminton,"VIP Rd, Borbari, Guwahati, Assam 781036",096772 01155,instagram.com,"5R57+PV Guwahati, Assam",26.172266468232824,91.72626999285433,5,complexes Zoo Road,guwahati,sports,results_sports_complexes_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Hatigarh Indoor Stadium,"Narikal Bari, Guwahati, Assam 781024",,,"5QCP+RH Guwahati, Assam",26.1720647,91.7581955,7,complexes Zoo Road,guwahati,sports,results_sports_complexes_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,1,Ambicapatty,silchar,stadiums,results_stadiums_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,2,Ambicapatty,silchar,stadiums,results_stadiums_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Silchar Football Academy,"PWD Rd, Tarapur, Silchar, Assam 788001",,,"RQJW+G5 Silchar, Assam",24.8290814,92.795426,4,Ambicapatty,silchar,stadiums,results_stadiums_Ambicapatty_Silchar.json,,,,,,,"PWD Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222480866.0,
DSA badminton indoor stadium,"RQHX+H6W, Tarapur, Silchar, Assam 788001",,,RQHX+H6W,24.8283093,92.7873196,8,Ambicapatty,silchar,stadiums,results_stadiums_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,2,Badarpur,silchar,stadiums,results_stadiums_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,3,Badarpur,silchar,stadiums,results_stadiums_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Nur amin indoor stadium,"1, VIP Rd, Christianpatty, Nagaon, Assam 782001",,,"9M2P+H7 Nagaon, Assam",26.1651483,91.7795834,2,Bordowa,nagaon,stadiums,results_stadiums_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,3,Bordowa,nagaon,stadiums,results_stadiums_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Kapahera Stadium,"Palahguri, Assam 782103",,,"8G27+QX Palahguri, Assam",26.6959412,91.3179597,6,Bordowa,nagaon,stadiums,results_stadiums_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,1,Dolu Lake surroundings,silchar,stadiums,results_stadiums_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,2,Dolu Lake surroundings,silchar,stadiums,results_stadiums_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Nehru Maidan,"Duliajan Oil Town, Duliajan, Assam 786602",,,"986G+66 Duliajan, Assam",27.3559134,95.3192307,1,Duliajan,dibrugarh,stadiums,results_stadiums_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
OIL Indoor Stadium,"D-51, Jasmine Rd, Duliajan, Assam 786602, Jasmine Rd, Duliajan Oil Town, Duliajan, Assam 786602",,,"986F+CJ Duliajan, Assam",27.3603892,95.3227582,2,Duliajan,dibrugarh,stadiums,results_stadiums_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,1,Gandhibag Park area,silchar,stadiums,results_stadiums_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Gandhibagh Park,"RQGX+V7Q, Gandhi Bagh, Tarapur, Silchar, Assam 788001",,,RQGX+V7Q,24.8270921,92.798397,2,Gandhibag Park area,silchar,stadiums,results_stadiums_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,3,Gandhibag Park area,silchar,stadiums,results_stadiums_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,2,Haibargaon,nagaon,stadiums,results_stadiums_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Nur amin indoor stadium,"1, VIP Rd, Christianpatty, Nagaon, Assam 782001",,,"9M2P+H7 Nagaon, Assam",26.1651483,91.7795834,3,Haibargaon,nagaon,stadiums,results_stadiums_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,1,Janiganj Bazaar,silchar,stadiums,results_stadiums_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,2,Janiganj Bazaar,silchar,stadiums,results_stadiums_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
DSA badminton indoor stadium,"RQHX+H6W, Tarapur, Silchar, Assam 788001",,,RQHX+H6W,24.8283093,92.7873196,8,Janiganj Bazaar,silchar,stadiums,results_stadiums_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Nur amin indoor stadium,"1, VIP Rd, Christianpatty, Nagaon, Assam 782001",,,"9M2P+H7 Nagaon, Assam",26.1651483,91.7795834,1,Kaliabor,nagaon,stadiums,results_stadiums_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,3,Kaliabor,nagaon,stadiums,results_stadiums_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Kapahera Stadium,"Palahguri, Assam 782103",,,"8G27+QX Palahguri, Assam",26.6959412,91.3179597,4,Kaliabor,nagaon,stadiums,results_stadiums_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Mini sports stadium barhampur,"8Q97+R5, Kamar Gaon, Assam 782102",,,8Q97+R5,26.2825144,91.6647176,7,Kaliabor,nagaon,stadiums,results_stadiums_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Kapahera Stadium,"Palahguri, Assam 782103",,,"8G27+QX Palahguri, Assam",26.6959412,91.3179597,2,Kampur,nagaon,stadiums,results_stadiums_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Nur amin indoor stadium,"1, VIP Rd, Christianpatty, Nagaon, Assam 782001",,,"9M2P+H7 Nagaon, Assam",26.1651483,91.7795834,3,Kampur,nagaon,stadiums,results_stadiums_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,6,Kampur,nagaon,stadiums,results_stadiums_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Satindra Mohan Dev Stadium,"RQHX+WG4, Tarapur, Silchar, Assam 788001",,,RQHX+WG4,24.8283093,92.7873196,1,Khaspur,silchar,stadiums,results_stadiums_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
India Club Indoor Stadium,"RQHV+Q9R, Tarapur, Silchar, Assam 788001",,,RQHV+Q9R,24.8283093,92.7873196,2,Khaspur,silchar,stadiums,results_stadiums_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
Kapahera Stadium,"Palahguri, Assam 782103",,,"8G27+QX Palahguri, Assam",26.6959412,91.3179597,1,Raha,nagaon,stadiums,results_stadiums_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Nur amin indoor stadium,"1, VIP Rd, Christianpatty, Nagaon, Assam 782001",,,"9M2P+H7 Nagaon, Assam",26.1651483,91.7795834,3,Raha,nagaon,stadiums,results_stadiums_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
ADP College Indoor Stadium,"8MVG+V7V, Haibargaon, Nagaon, Assam 782001",,,8MVG+V7V,26.3514459,92.6750092,6,Raha,nagaon,stadiums,results_stadiums_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Nur amin indoor stadium,"1, VIP Rd, Christianpatty, Nagaon, Assam 782001",,,"9M2P+H7 Nagaon, Assam",26.1651483,91.7795834,1,Rupohihat,nagaon,stadiums,results_stadiums_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
