name,address,phone,website,plus_code,photon_source,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id
Blue Bell School,,,,"4QHP+X3 Guwahati, Assam",photon.komoot.io,26.12981365427481,91.78539504352445,1,Hatigaon,guwahati,schools,results_schools_Hatigaon_Guwahati.json,,,,,,,,
Blue Bird Public School,,099541 65114,,4QHP+692,photon.komoot.io,26.1764006,91.7569564,5,Hatigaon,guwahati,schools,results_schools_Hatigaon_Guwahati.json,,,,,,,,
National Academy,,089281 97250,nationalacademy.co,"4PQX+P6 Guwahati, Assam",photon.komoot.io,26.139470508581027,91.76349720470634,5,Kahilipara,guwahati,schools,results_schools_Kahilipara_Guwahati.json,,,,,,,,
JYOTI ART SCHOOL,,099543 50313,,"9M2Q+VM Nagaon, Assam",photon.komoot.io,26.1755035,91.7701727,6,Kaliabor,nagaon,schools,results_schools_Kaliabor_Nagaon.json,,,,,,,,
Sishu Tirtha High School,,094353 72983,,RQHW+3CJ,photon.komoot.io,24.828049,92.7997144,5,Khaspur,silchar,schools,results_schools_Khaspur_Silchar.json,,,,,,,,
Bengali Higher Secondary School,,,,"5PJX+C5 Guwahati, Assam",photon.komoot.io,26.1794742,91.7525068,1,Paltan Bazaar,guwahati,schools,results_schools_Paltan_Bazaar_Guwahati.json,,,,,,,,
"Assam truck road, paltan bazar, Guwahati, 781001",,,,5PJX+73V,photon.komoot.io,26.1794742,91.7525068,8,Paltan Bazaar,guwahati,schools,results_schools_Paltan_Bazaar_Guwahati.json,,,,,,,,
"Don Bosco School, Guwahati.",,094355 54359,cottoncollegiate.org,5PQV+9X6,photon.komoot.io,26.187897424030623,91.74459480730054,3,Pan Bazaar,guwahati,schools,results_schools_Pan_Bazaar_Guwahati.json,,,,,,,,
Panbazar Adarsha Prathamik Vidyalaya,,,,5PPR+XVX,photon.komoot.io,26.1823701,91.7501234,8,Pan Bazaar,guwahati,schools,results_schools_Pan_Bazaar_Guwahati.json,,,,,,,,
Raha Higher Secondary School,,,,6GMG+GWW,photon.komoot.io,26.2006913,92.51459232718932,1,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,
Raha Middle Vernacular School,,,,6GH9+9WX,photon.komoot.io,26.220192769420628,92.52105943088428,6,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,
Pandit Gopinath Bordoloi High School,,,,"6GMC+58 Roha, Assam",photon.komoot.io,26.2006913,92.51459232718932,7,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,
Raha Adarsha Government Primary Basic Practising School,,,,6GJC+4PR,photon.komoot.io,26.220192769420628,92.52105943088428,8,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,
Saraswati Academy,,,,"CVC6+RM Samaguri Grant, Assam",,26.4189384,92.8446824,3,Samaguri,nagaon,schools,results_schools_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0
Smart School Junior Six Mile,,099573 49446,,"4RV7+P9 Guwahati, Assam",photon.komoot.io,26.1651483,91.7795834,1,Six Mile,guwahati,schools,results_schools_Six_Mile_Guwahati.json,,,,,,,,
Government Boys Higher Secondary School,,060003 57445,,"RRH3+76 Silchar, Assam",photon.komoot.io,24.82721385,92.8029119262872,5,Tarapur,silchar,schools,results_schools_Tarapur_Silchar.json,,,,,,,,
Maha vidya school of music art and tution,,086380 54303,,"5QR4+JP Guwahati, Assam",photon.komoot.io,26.1914795,91.7519783,6,Uzan Bazaar,guwahati,schools,results_schools_Uzan_Bazaar_Guwahati.json,,,,,,,,
GD Goenka Toddler House Guwahati,,090850 69999,gdgoenkatoddlerhouseguwahati.com,"5QFJ+27 Guwahati, Assam",photon.komoot.io,26.172733,91.7807839,2,Zoo Road,guwahati,schools,results_schools_Zoo_Road_Guwahati.json,,,,,,,,
Zoo Road Vidyapith High School,,,,5Q8M+PH6,photon.komoot.io,26.1868984,91.7765305,4,Zoo Road,guwahati,schools,results_schools_Zoo_Road_Guwahati.json,,,,,,,,
K.S LP school,,,,"5QCF+V7 Guwahati, Assam",photon.komoot.io,26.172874016295857,91.77476919446592,5,Zoo Road,guwahati,schools,results_schools_Zoo_Road_Guwahati.json,,,,,,,,
V2 Value and varities,,,,"RRG2+R3 Silchar, Assam",photon.komoot.io,24.8283093,92.7873196,6,malls Ambicapatty,silchar,shopping,results_shopping_malls_Ambicapatty_Silchar.json,,,,,,,,
M Baazar Badarpur,,081007 38987,mbaazar.in,"VHC5+3M Badarpur, Assam",photon.komoot.io,24.8695991,92.5570273,2,malls Badarpur,silchar,shopping,results_shopping_malls_Badarpur_Silchar.json,,,,,,,,
BH WEDDING MALL,,083990 74696,,"VHC5+48 Badarpur, Assam",photon.komoot.io,24.8695991,92.5570273,5,malls Badarpur,silchar,shopping,results_shopping_malls_Badarpur_Silchar.json,,,,,,,,
STYLE BAAZAR JAYANAGAR,,091473 72795,stylebaazar.in,"4RH4+98 Guwahati, Assam",photon.komoot.io,26.12320688322933,91.80593957447743,2,malls Beltola,guwahati,shopping,results_shopping_malls_Beltola_Guwahati.json,,,,,,,,
Central Mall,,070026 61604,centralmallguwahati.com,5Q4H+W5W,photon.komoot.io,26.1719413,91.7672819,3,malls Beltola,guwahati,shopping,results_shopping_malls_Beltola_Guwahati.json,,,,,,,,
STYLE BAAZAR GUWAHATI CLUB,,091470 71279,stylebaazar.in,"5QP5+3Q Guwahati, Assam",photon.komoot.io,26.146724,91.73938852152754,1,malls Chandmari,guwahati,shopping,results_shopping_malls_Chandmari_Guwahati.json,,,,,,,,
ROODRAKSH MALL,,,,"5Q89+C4 Guwahati, Assam",,26.1671209,91.7664232,2,malls Chandmari,guwahati,shopping,results_shopping_malls_Chandmari_Guwahati.json,,,,,,,"Bhangagarh Bus Stop, G.S. Road, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",222539357.0
City Center,,075759 02999,citycenterghy.com,"5Q4M+45 Guwahati, Assam",photon.komoot.io,26.1549573,91.7835033,4,malls Chandmari,guwahati,shopping,results_shopping_malls_Chandmari_Guwahati.json,,,,,,,,
Amaze Shopping Mall,,,,"5PJW+3C Guwahati, Assam",photon.komoot.io,26.1818507,91.7942583,6,malls Chandmari,guwahati,shopping,results_shopping_malls_Chandmari_Guwahati.json,,,,,,,,
M Baazar Duliajan,,092309 32873,mbaazar.in,"88V9+8P Duliajan, Assam",photon.komoot.io,27.3591855,95.32008595030706,1,malls Duliajan,dibrugarh,shopping,results_shopping_malls_Duliajan_Dibrugarh.json,,,,,,,,
OIEECCSL,,,,"987G+C7 Duliajan Oil Town, Duliajan, Assam",photon.komoot.io,27.3559134,95.3192307,2,malls Duliajan,dibrugarh,shopping,results_shopping_malls_Duliajan_Dibrugarh.json,,,,,,,,
Shopper's Point,,0361 254 2411,,"5PJQ+HW Guwahati, Assam",photon.komoot.io,26.1815757,91.7404656,1,malls Fancy Bazaar,guwahati,shopping,results_shopping_malls_Fancy_Bazaar_Guwahati.json,,,,,,,,
Your choice - best shopping site,,,,"5PGR+JQ Guwahati, Assam",photon.komoot.io,26.1799322,91.7362163,6,malls Fancy Bazaar,guwahati,shopping,results_shopping_malls_Fancy_Bazaar_Guwahati.json,,,,,,,,
TIMES SQUARE MALL,,,,"5Q5J+RJ Guwahati, Assam",photon.komoot.io,26.184757069821995,91.75678388165696,3,malls Ganeshguri,guwahati,shopping,results_shopping_malls_Ganeshguri_Guwahati.json,,,,,,,,
New Hatigaon Shopping Center,,,,4QHP+QHH,photon.komoot.io,26.130035650000003,91.79217244271844,5,malls Hatigaon,guwahati,shopping,results_shopping_malls_Hatigaon_Guwahati.json,,,,,,,,
Fashion City - Silchar,,093658 88149,fashioncity.in,"RRH2+R5 Silchar, Assam",,24.8298351,92.8003134,5,malls Khaspur,silchar,shopping,results_shopping_malls_Khaspur_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222671661.0
Shopping,,084539 43752,,"78MC+75 Naharkatia, Assam",photon.komoot.io,27.179327864541584,95.10765215731494,3,malls Naharkatia,dibrugarh,shopping,results_shopping_malls_Naharkatia_Dibrugarh.json,,,,,,,,
Kajal Stores,,080998 00611,,"78MJ+MW Naharkatia, Assam",photon.komoot.io,27.179327864541584,95.10765215731494,4,malls Naharkatia,dibrugarh,shopping,results_shopping_malls_Naharkatia_Dibrugarh.json,,,,,,,,
ASSAM STORE,,098642 75737,,8MXQ+27P,photon.komoot.io,26.3510707,92.6878774,6,malls Raha,nagaon,shopping,results_shopping_malls_Raha_Nagaon.json,,,,,,,,
NRB City Mall,,,,"4RH6+G9 Guwahati, Assam",photon.komoot.io,26.12613755,91.80607796413034,5,malls Six Mile,guwahati,shopping,results_shopping_malls_Six_Mile_Guwahati.json,,,,,,,,
Borail View Spa & Saloon,,03842 351 096,borailviewregency.com,"RQGW+M4 Silchar, Assam",photon.komoot.io,24.819358,92.795703,3,Ambicapatty,silchar,spas,results_spas_Ambicapatty_Silchar.json,,,,,,,,
Artemis Beauty & Grace,,,,"8P53+HG Bar Pathari Sutar Gaon, Assam",photon.komoot.io,26.32834128955173,92.71783422413982,2,Dhing,nagaon,spas,results_spas_Dhing_Nagaon.json,,,,,,,,
Ideal Hair Beauty & Spa(Family Salon),,,,"9M3V+M2 Nagaon, Assam",photon.komoot.io,26.3510707,92.6878774,5,Dhing,nagaon,spas,results_spas_Dhing_Nagaon.json,,,,,,,,
Beyond Indulgence,,091016 29942,,"JQXW+WG Tezpur, Assam",,26.6458198,92.7897623,6,Dhing,nagaon,spas,results_spas_Dhing_Nagaon.json,,,,,,,"Majgaon Main Road, Lokra, Porua Chariali, Tezpur, Sonitpur, Assam, 784501, India",223710866.0
Lovely spa come make up studio (unisex),,,,"RRJ2+33 Silchar, Assam",,24.8297232,92.8002807,4,Dolu Lake surroundings,silchar,spas,results_spas_Dolu_Lake_surroundings_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0
Fashion Mantra,,098642 42050,,"9M2G+9W Nagaon, Assam",photon.komoot.io,26.3514459,92.6750092,6,Haibargaon,nagaon,spas,results_spas_Haibargaon_Nagaon.json,,,,,,,,
Jazeb family unisex spa & salon,,091810 32624,,"4QJP+FC Guwahati, Assam",photon.komoot.io,26.1291306,91.7794845,1,Hatigaon,guwahati,spas,results_spas_Hatigaon_Guwahati.json,,,,,,,,
Blossom family unisex spa & salon,,084020 55589,,"4QMP+V8 Guwahati, Assam",photon.komoot.io,26.15056545,91.67213395,3,Hatigaon,guwahati,spas,results_spas_Hatigaon_Guwahati.json,,,,,,,,
Tulip Unisex Spa and Beauty Salon,,088229 54830,,"5Q98+2F Guwahati, Assam",photon.komoot.io,26.1243167,91.8166564,4,Kahilipara,guwahati,spas,results_spas_Kahilipara_Guwahati.json,,,,,,,,
Ikon Reflexology Salon and Spa,,069136 09058,,"5PMV+HH Guwahati, Assam",photon.komoot.io,26.180536,91.7456053,6,Pan Bazaar,guwahati,spas,results_spas_Pan_Bazaar_Guwahati.json,,,,,,,,
Dipankar House,,060000 74852,dipankarhouse.com,"JQXP+WX Tezpur, Assam",,26.6460614,92.7891363,1,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,"Majgaon Main Road, Lokra, Porua Chariali, Tezpur, Sonitpur, Assam, 784501, India",222807440.0
Cygnett Inn Imperial,,088006 99823,cygnetthotels.com,"JQJW+9R Tezpur, Assam",photon.komoot.io,26.6342195,92.7963070362718,2,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,,
R-15 Spa And Beauty Salon,,069002 93127,,"4RM5+C7 Guwahati, Assam",photon.komoot.io,26.137239850188497,91.80990390996452,3,Six Mile,guwahati,spas,results_spas_Six_Mile_Guwahati.json,,,,,,,,
Sabaidee Spa And Salon,,090850 19000,,"5QC6+4M Guwahati, Assam",photon.komoot.io,26.146724,91.73938852152754,5,Ulubari,guwahati,spas,results_spas_Ulubari_Guwahati.json,,,,,,,,
Four Seasons Wellness Centre,,,,"5QR3+MJ Guwahati, Assam",photon.komoot.io,26.19187435,91.7556458,8,Uzan Bazaar,guwahati,spas,results_spas_Uzan_Bazaar_Guwahati.json,,,,,,,,
RM unisex hair and beauty spa salon,,098593 72518,,"5QCG+JM Guwahati, Assam",photon.komoot.io,26.171859,91.77674775,2,Zoo Road,guwahati,spas,results_spas_Zoo_Road_Guwahati.json,,,,,,,,
EXOTIC,,,,"5QGG+6M Guwahati, Assam",photon.komoot.io,26.1757903,91.7732455,3,Zoo Road,guwahati,spas,results_spas_Zoo_Road_Guwahati.json,,,,,,,,
DRG Sports Complex,,,,QQQX+595,photon.komoot.io,24.7900403,92.7933525,4,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,
Munnaz sports,,097069 93273,,"RRG2+P4 Silchar, Assam",photon.komoot.io,24.8259675,92.7973724,7,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,
WeSport | Beltola Tiniali,,093871 31012,wesport.co.in,"4QFW+M7 Guwahati, Assam",photon.komoot.io,26.1243284,91.796421,5,complexes Beltola,guwahati,sports,results_sports_complexes_Beltola_Guwahati.json,,,,,,,,
The Guwahati Social Turf,,,,"4QHP+8C Guwahati, Assam",photon.komoot.io,26.128235979427632,91.78488977552811,7,complexes Beltola,guwahati,sports,results_sports_complexes_Beltola_Guwahati.json,,,,,,,,
Arizona Sports Arena - Football turf | Badmintom | Pickleball |Swimming pool | Squash | Badminton,,096772 01155,instagram.com,"5R57+PV Guwahati, Assam",photon.komoot.io,26.172266468232824,91.72626999285433,8,complexes Beltola,guwahati,sports,results_sports_complexes_Beltola_Guwahati.json,,,,,,,,
Kamrup Sports Complex,,,,"9P3R+93 Nagaon, Assam",,26.3482238,92.6858215,2,complexes Bordowa,nagaon,sports,results_sports_complexes_Bordowa_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",223868039.0
ADP College Indoor Stadium,,,,8MVG+V7V,photon.komoot.io,26.3514459,92.6750092,3,complexes Bordowa,nagaon,sports,results_sports_complexes_Bordowa_Nagaon.json,,,,,,,,
Squash Court B Baruah Sports complex,,,,5QJ5+5MC,photon.komoot.io,26.17440009544765,91.76759398921246,5,complexes Chandmari,guwahati,sports,results_sports_complexes_Chandmari_Guwahati.json,,,,,,,,
Nehru Maidan,,,,"986G+66 Duliajan, Assam",photon.komoot.io,27.3559134,95.3192307,1,complexes Duliajan,dibrugarh,sports,results_sports_complexes_Duliajan_Dibrugarh.json,,,,,,,,
OIL Indoor Stadium,,,,"986F+CJ Duliajan, Assam",photon.komoot.io,27.3603892,95.3227582,3,complexes Duliajan,dibrugarh,sports,results_sports_complexes_Duliajan_Dibrugarh.json,,,,,,,,
Khela Ghar sports house shop store,,088769 14534,,"5PMR+WH Guwahati, Assam",photon.komoot.io,26.18340415,91.74467435,3,complexes Fancy Bazaar,guwahati,sports,results_sports_complexes_Fancy_Bazaar_Guwahati.json,,,,,,,,
VERMA SPORTS,,094355 55100,,"5PPV+HC Guwahati, Assam",,26.182565,91.7405855,5,complexes Fancy Bazaar,guwahati,sports,results_sports_complexes_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223848273.0
Silver Sports,,094350 19277,,"5PPV+PF Guwahati, Assam",,26.182565,91.7405855,7,complexes Fancy Bazaar,guwahati,sports,results_sports_complexes_Fancy_Bazaar_Guwahati.json,,,,,,,"Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223848273.0
"Dr T Ao Indoor Stadium, Cotton University",,,,5PQX+37F,photon.komoot.io,26.18749495,91.74397664985524,8,complexes Fancy Bazaar,guwahati,sports,results_sports_complexes_Fancy_Bazaar_Guwahati.json,,,,,,,,
"Timezone City Center Mall Guwahati - Bowling, Virtual reality, Arcade Games",,098485 33030,timezonegames.com,"5Q3J+WQ Guwahati, Assam",photon.komoot.io,26.1652848,91.7794293,8,complexes Ganeshguri,guwahati,sports,results_sports_complexes_Ganeshguri_Guwahati.json,,,,,,,,
Kahilipara Shooting Range,,,,4QX4+3C5,photon.komoot.io,26.154512,91.7700322,5,complexes Kahilipara,guwahati,sports,results_sports_complexes_Kahilipara_Guwahati.json,,,,,,,,
Kapahera Stadium,,,,"8G27+QX Palahguri, Assam",photon.komoot.io,26.6959412,91.3179597,5,complexes Raha,nagaon,sports,results_sports_complexes_Raha_Nagaon.json,,,,,,,,
Nur amin indoor stadium,,,,"9M2P+H7 Nagaon, Assam",photon.komoot.io,26.1651483,91.7795834,6,complexes Raha,nagaon,sports,results_sports_complexes_Raha_Nagaon.json,,,,,,,,
Eastfield Sports Shooting Academy,,098640 32951,,"4RP4+FQ Guwahati, Assam",photon.komoot.io,26.15851691176785,91.76227454005571,5,complexes Six Mile,guwahati,sports,results_sports_complexes_Six_Mile_Guwahati.json,,,,,,,,
THE REX MARTIAL ARTS ACADEMY,,,,"4RM5+8H Guwahati, Assam",,26.1407074,91.8113148,7,complexes Six Mile,guwahati,sports,results_sports_complexes_Six_Mile_Guwahati.json,,,,,,,"Zero Gear, Chachal, Six Mile, Oppt' H.P. Petrol Pump, VIP Road, Jaya Nagar, Six Mile, Guwahati, Dispur, Kamrup Metropolitan, Assam, 781022, India",222573195.0
Silchar Football Academy,,,,"RQJW+G5 Silchar, Assam",,24.8290814,92.795426,7,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,"PWD Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223675061.0
Dsa Table Tennis Academy Silchar,,094011 38138,,"RQHX+83 Silchar, Assam",photon.komoot.io,24.8270921,92.798397,8,complexes Tarapur,silchar,sports,results_sports_complexes_Tarapur_Silchar.json,,,,,,,,
Hatigarh Indoor Stadium,,,,"5QCP+RH Guwahati, Assam",photon.komoot.io,26.1720647,91.7581955,7,complexes Zoo Road,guwahati,sports,results_sports_complexes_Zoo_Road_Guwahati.json,,,,,,,,
Beltola Bihu Field Seuj Nagar,,,,4RC3+PH8,photon.komoot.io,26.1206584,91.8213531,3,Beltola,guwahati,stadiums,results_stadiums_Beltola_Guwahati.json,,,,,,,,
Nehru Stadium,,,,"5QJ5+45 Guwahati, Assam",photon.komoot.io,26.17440009544765,91.76759398921246,2,Chandmari,guwahati,stadiums,results_stadiums_Chandmari_Guwahati.json,,,,,,,,
"ACA Stadium, Barsapara",,094350 78721,,"4PWP+3H Guwahati, Assam",photon.komoot.io,26.1805978,91.753943,5,Chandmari,guwahati,stadiums,results_stadiums_Chandmari_Guwahati.json,,,,,,,,
Rajiv Gandhi Indoor Stadium,,1800 833 9957,,"5MRG+JH Guwahati, Assam",photon.komoot.io,26.1861581,91.6699507,6,Chandmari,guwahati,stadiums,results_stadiums_Chandmari_Guwahati.json,,,,,,,,
Mini sports stadium barhampur,,,,8Q97+R5,photon.komoot.io,26.2825144,91.6647176,7,Kaliabor,nagaon,stadiums,results_stadiums_Kaliabor_Nagaon.json,,,,,,,,
Kalita Store,,087539 54767,,"5Q3J+QC Guwahati, Assam",photon.komoot.io,26.1551026,91.78227004033737,5,Ganeshguri,guwahati,supermarkets,results_supermarkets_Ganeshguri_Guwahati.json,,,,,,,,
Nayanjyoti Super Market,,070024 40890,,"4QXP+57 Guwahati, Assam",photon.komoot.io,26.1818507,91.7942583,6,Ganeshguri,guwahati,supermarkets,results_supermarkets_Ganeshguri_Guwahati.json,,,,,,,,
AP Store,,098590 83134,,"4QGF+7H Guwahati, Assam",photon.komoot.io,26.1416505,91.7861918,6,Hatigaon,guwahati,supermarkets,results_supermarkets_Hatigaon_Guwahati.json,,,,,,,,
Prabhat Store,,060003 70177,,"5M33+XJ Kampur Town, Assam",photon.komoot.io,26.1600411,92.6577258,5,Kampur,nagaon,supermarkets,results_supermarkets_Kampur_Nagaon.json,,,,,,,,
NEW DASGUPTA MARKET,,070027 09661,,"CVM8+PM Samaguri Grant, Assam",photon.komoot.io,26.4189384,92.8446824,5,Samaguri,nagaon,supermarkets,results_supermarkets_Samaguri_Nagaon.json,,,,,,,,
Ezzy Bazzar,,079085 32847,,"4RM5+48 Guwahati, Assam",,26.1407074,91.8113148,5,Six Mile,guwahati,supermarkets,results_supermarkets_Six_Mile_Guwahati.json,,,,,,,"Zero Gear, Chachal, Six Mile, Oppt' H.P. Petrol Pump, VIP Road, Jaya Nagar, Six Mile, Guwahati, Dispur, Kamrup Metropolitan, Assam, 781022, India",223100505.0
Unique Supermart,,069006 12088,,"5QF5+Q4 Guwahati, Assam",photon.komoot.io,26.1732756,91.75941575,1,Ulubari,guwahati,supermarkets,results_supermarkets_Ulubari_Guwahati.json,,,,,,,,
Assam Store,,098594 78470,,"5QG4+7X Guwahati, Assam",photon.komoot.io,26.175003,91.7576927,6,Ulubari,guwahati,supermarkets,results_supermarkets_Ulubari_Guwahati.json,,,,,,,,
DSA Swimming Pool,,03842 261 364,,"RQJX+54 Silchar, Assam",photon.komoot.io,24.831598442900443,92.79658011755848,1,pools Ambicapatty,silchar,swimming,results_swimming_pools_Ambicapatty_Silchar.json,,,,,,,,
Borail View Regency,,03842 351 096,borailviewregency.com,"RQGW+FQ Silchar, Assam",photon.komoot.io,24.819358,92.795703,5,pools Ambicapatty,silchar,swimming,results_swimming_pools_Ambicapatty_Silchar.json,,,,,,,,
Bimala Prasad Chaliha Swimming Pool,,,,"5QH5+RG Guwahati, Assam",photon.komoot.io,26.1815474,91.7619396,4,pools Beltola,guwahati,swimming,results_swimming_pools_Beltola_Guwahati.json,,,,,,,,
Hustle House,,070052 10155,,"4RP5+7F Guwahati, Assam",photon.komoot.io,26.1355999,91.8084328,6,pools Beltola,guwahati,swimming,results_swimming_pools_Beltola_Guwahati.json,,,,,,,,
North Guwahati Swimming Pool,,,,5PVC+GPW,photon.komoot.io,26.19247875,91.69463568731132,7,pools Beltola,guwahati,swimming,results_swimming_pools_Beltola_Guwahati.json,,,,,,,,
Frolic Snooker & Pool Club,,070025 36481,,"5PHV+47 Guwahati, Assam",photon.komoot.io,26.1687306,91.7459653,3,pools Fancy Bazaar,guwahati,swimming,results_swimming_pools_Fancy_Bazaar_Guwahati.json,,,,,,,,
Agventure #Swimming pool#fishery #aquaculture #boat #kayak,,084719 71887,,"4RH4+WQ Guwahati, Assam",photon.komoot.io,26.12320688322933,91.80593957447743,4,pools Six Mile,guwahati,swimming,results_swimming_pools_Six_Mile_Guwahati.json,,,,,,,,
A.T.T CAB,,086383 75062,,"RQ7Q+PV Uttar Krishnapur Part-I, Assam",photon.komoot.io,24.8263191137474,92.79603354487352,1,stands Ambicapatty,silchar,taxi,results_taxi_stands_Ambicapatty_Silchar.json,,,,,,,,
Universal Cab & Taxi Service,,090852 14004,,"RQHW+9V Silchar, Assam",photon.komoot.io,24.8288775,92.7997706,2,stands Ambicapatty,silchar,taxi,results_taxi_stands_Ambicapatty_Silchar.json,,,,,,,,
Sadarghat Taxi Stand Silchar for Baskandi,,,,"RRJ2+HQ Silchar, Assam",photon.komoot.io,24.8288775,92.7997706,3,stands Ambicapatty,silchar,taxi,results_taxi_stands_Ambicapatty_Silchar.json,,,,,,,,
TARUNA SHILLONG GUWAHATI TAXI SERVICES,,084539 17291,tarunashillongguwahatitaxiservice.in.net,"4RP5+3Q Guwahati, Assam",photon.komoot.io,26.13516755,91.80947434988298,3,stands Beltola,guwahati,taxi,results_taxi_stands_Beltola_Guwahati.json,,,,,,,,
Hema Tours and Travels,,096789 26894,hematoursandtravels.com,"4RG2+WG Guwahati, Assam",photon.komoot.io,26.1229512,91.7992441,4,stands Beltola,guwahati,taxi,results_taxi_stands_Beltola_Guwahati.json,,,,,,,,
Nilakshi Tour And Travels - Taxi Service in Guwahati | Guwahati best travel agency | Best Cab Service in Guwahati,,070996 22864,nilakshitourandtravels.com,"4RM4+99 Guwahati, Assam",photon.komoot.io,26.14725255,91.81362718240864,5,stands Beltola,guwahati,taxi,results_taxi_stands_Beltola_Guwahati.json,,,,,,,,
Afran Tour's & Taxi Service,,,,"4QHG+HV Guwahati, Assam",,26.1764006,91.7569564,7,stands Beltola,guwahati,taxi,results_taxi_stands_Beltola_Guwahati.json,,,,,,,"Hatigaon sijubari Mazar, B. Baruah Road, Islumpur, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",399742649.0
Swapnil Saikia,,099546 37003,,"8MXM+6G Nagaon, Assam",,26.3514459,92.6750092,6,stands Bordowa,nagaon,taxi,results_taxi_stands_Bordowa_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",224043926.0
Trakker Stop,,,,5QMF+4R9,photon.komoot.io,26.181467838800597,91.77449677144406,2,stands Chandmari,guwahati,taxi,results_taxi_stands_Chandmari_Guwahati.json,,,,,,,,
Krishna Cab,,084028 28202,,"5QPC+28 Guwahati, Assam",photon.komoot.io,26.1850334,91.7698115,4,stands Chandmari,guwahati,taxi,results_taxi_stands_Chandmari_Guwahati.json,,,,,,,,
Auto Rickshaw stand silpukhuri pukhuri par,,086381 64536,,"5QM8+V8 Guwahati, Assam",photon.komoot.io,26.1843424,91.7630711,5,stands Chandmari,guwahati,taxi,results_taxi_stands_Chandmari_Guwahati.json,,,,,,,,
Sadou Guwahati Auto Stand,,,,"5QGG+CC Guwahati, Assam",photon.komoot.io,26.179796666968823,91.77546591698174,8,stands Chandmari,guwahati,taxi,results_taxi_stands_Chandmari_Guwahati.json,,,,,,,,
Nagaon Winger Stand,,,,782V+XP6,photon.komoot.io,26.24860605,92.3387945,3,stands Dhing,nagaon,taxi,results_taxi_stands_Dhing_Nagaon.json,,,,,,,,
Jannatul E-taxi,,070021 94399,,"9M39+JG Nagaon, Assam",photon.komoot.io,26.3561155,92.6648975,6,stands Dhing,nagaon,taxi,results_taxi_stands_Dhing_Nagaon.json,,,,,,,,
Anupam Gogoi E.R,,,,"9895+C8 Duliajan, Assam",photon.komoot.io,27.3603892,95.3227582,3,stands Duliajan,dibrugarh,taxi,results_taxi_stands_Duliajan_Dibrugarh.json,,,,,,,,
Barbi Travel Agency,,080110 02949,facebook.com,"985H+3M Duliajan Oil Town, Duliajan, Assam",photon.komoot.io,27.3561986,95.32210844923247,8,stands Duliajan,dibrugarh,taxi,results_taxi_stands_Duliajan_Dibrugarh.json,,,,,,,,
Paltan Bazar Taxi Stand,,,,5PJX+8RQ,photon.komoot.io,26.1808421,91.7495654,1,stands Fancy Bazaar,guwahati,taxi,results_taxi_stands_Fancy_Bazaar_Guwahati.json,,,,,,,,
Guwahati Auto Service,,,,"5PMR+36 Guwahati, Assam",photon.komoot.io,26.1815757,91.7404656,2,stands Fancy Bazaar,guwahati,taxi,results_taxi_stands_Fancy_Bazaar_Guwahati.json,,,,,,,,
"Cabinnortheast.in - Best Taxi Services & Tours and Travels in Guwahati, Meghalaya & Arunachal Pradesh",,084537 28848,cabinnortheast.in,"5QH3+M8 Guwahati, Assam",photon.komoot.io,26.1823701,91.7501234,4,stands Fancy Bazaar,guwahati,taxi,results_taxi_stands_Fancy_Bazaar_Guwahati.json,,,,,,,,
PANKAJ CAB SERVICE,,086571 40949,,"5PPX+HJ Guwahati, Assam",photon.komoot.io,26.1823701,91.7501234,5,stands Fancy Bazaar,guwahati,taxi,results_taxi_stands_Fancy_Bazaar_Guwahati.json,,,,,,,,
Cab Bijli,,,cabbijli.com,5QH2+RWP,photon.komoot.io,26.1794742,91.7525068,6,stands Fancy Bazaar,guwahati,taxi,results_taxi_stands_Fancy_Bazaar_Guwahati.json,,,,,,,,
