name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
Classic Electronics,,099548 48200,,"VHC5+5X Badarpur, Assam",24.8695991,92.5570273,5,shops Badarpur,silchar,repair,results_repair_shops_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Maruti Suzuki Authorised Service (Maruti Car Plaza),,094018 63691,marutisuzuki.com,"VHC8+9V Badarpur, Assam",42.063238350000006,-88.14394117779058,7,shops Badarpur,silchar,repair,results_repair_shops_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Automotive work shop Nagaon Bypass Road 🛣️ side assistance Assam,,070027 50126,,"8P75+V2 Bar Pathari Sutar Gaon, Assam",26.3174313,92.7041251,1,shops Bordowa,nagaon,repair,results_repair_shops_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Diesel Service,,084739 31403,,"8MV9+RV Nagaon, Assam",26.754620980366056,94.19340012061232,6,shops Bordowa,nagaon,repair,results_repair_shops_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
K.B AUTOMOTIVE,,099575 07560,,"9M8V+8W Nagaon, Assam",26.3542443,92.6970396,7,shops Bordowa,nagaon,repair,results_repair_shops_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
"Suhati Automotive,Nagaon",,088762 88000,,"9M2P+67 Nagaon, Assam",26.3507875,92.68461767315618,8,shops Bordowa,nagaon,repair,results_repair_shops_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Dhing nagaon assam,,084869 43981,,"FF3P+2X Dhing, Assam",26.4582273,92.4819173,1,shops Dhing,nagaon,repair,results_repair_shops_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
R.D.MOTORS,,086381 14928,,"FF5J+J9 Dhing, Assam",26.4582273,92.4819173,3,shops Dhing,nagaon,repair,results_repair_shops_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223680942.0,
Famous Automobiless,,062826 11877,famousautomobiles.com,"FGW5+MW Dhing, Assam",26.4467456,92.4981832,6,shops Dhing,nagaon,repair,results_repair_shops_Dhing_Nagaon.json,,,,,,,"782123, Dhing, Nagaon, Assam, India",352239100.0,
DHING TYRE,,090808 94150,,"FF5J+Q6 Dhing, Assam",26.4582273,92.4819173,7,shops Dhing,nagaon,repair,results_repair_shops_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223680942.0,
Fakourol Repairing Shop,,080111 00466,,"VR4V+6V Silchar, Assam",24.8129185,92.8681071,3,shops Dolu Lake surroundings,silchar,repair,results_repair_shops_Dolu_Lake_surroundings_Silchar.json,,,,,,,"NH37, Udarbond, Cachar, Assam, 788009, India",223900900.0,
A L Bikes Repairing Centre,,,,"RRP2+4R Silchar, Assam",24.833919,92.8007505,4,shops Dolu Lake surroundings,silchar,repair,results_repair_shops_Dolu_Lake_surroundings_Silchar.json,,,,,,,"Itkhola, Tarapur, Silchar, Cachar, Assam, 788014, India",230843103.0,
AB auto,,080112 29077,,"983P+3R Duliajan, Assam",27.3641592,95.3222537,2,shops Duliajan,dibrugarh,repair,results_repair_shops_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
M/S TECHNOCITY,,097065 78475,,"9857+Q9 Duliajan, Assam",27.3603892,95.3227582,6,shops Duliajan,dibrugarh,repair,results_repair_shops_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Maruti Suzuki Service (Ramlal Durgadutt Motors),,070023 84179,marutisuzuki.com,"8MVC+Q9 Nagaon, Assam",26.3514459,92.6750092,3,shops Haibargaon,nagaon,repair,results_repair_shops_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
SR AC REPAIRING & SERVICING,,093657 29730,9365729730.com,"8MVJ+3V Nagaon, Assam",26.3514459,92.6750092,5,shops Haibargaon,nagaon,repair,results_repair_shops_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Gupta Automobile,,081350 27996,,"8MR9+W9 Nagaon, Assam",26.3514459,92.6750092,7,shops Haibargaon,nagaon,repair,results_repair_shops_Haibargaon_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",222023230.0,
Deka Motors,,094358 22381,,"8MP7+JJ Khutikatia, Assam",26.1377744,91.7980388,8,shops Kaliabor,nagaon,repair,results_repair_shops_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
capital electricals,,060024 40727,,"5M66+GR Kampur Town, Assam",26.1605194,92.6573324,4,shops Kampur,nagaon,repair,results_repair_shops_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Mahesh auto repairing works,,097071 01207,,"5PJW+96 Guwahati, Assam",26.1786132,91.7343991,2,shops Pan Bazaar,guwahati,repair,results_repair_shops_Pan_Bazaar_Guwahati.json,,,,,,,"Assam Trunk Rd, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",223616720.0,
BP ELECTRONIC,,086380 73363,,"5PJR+MQ Guwahati, Assam",26.1817549,91.7406799,7,shops Pan Bazaar,guwahati,repair,results_repair_shops_Pan_Bazaar_Guwahati.json,,,,,,,"LAKHTOKIA, Hem Baruah Road, Fancy Bazaar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",410941037.0,
Munmun Tyre.s.,,,,"6GVP+PV Raha Gaon, Assam",26.2287463,92.5085828,8,shops Raha,nagaon,repair,results_repair_shops_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Deep Rup Automobile,,,,"9M3R+V4 Nagaon, Assam",26.7569971,94.2042619027878,8,shops Rupohihat,nagaon,repair,results_repair_shops_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
CLASSIC MOTOR WORKS,,088273 46812,,"CR6M+VX Samaguri, Assam",26.4189384,92.8446824,1,shops Samaguri,nagaon,repair,results_repair_shops_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Borman Bike Repairing Center,,093655 10445,,"CR8V+RW Samaguri, Assam",26.4189384,92.8446824,2,shops Samaguri,nagaon,repair,results_repair_shops_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",219935486.0,
Sarupananda Electronics,,070024 52517,,"CR8V+HW Samaguri, Assam",26.4189384,92.8446824,3,shops Samaguri,nagaon,repair,results_repair_shops_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",219935486.0,
Biki Tyre Shop,,088764 71656,,"CR9W+4Q Samaguri, Assam",26.4189384,92.8446824,5,shops Samaguri,nagaon,repair,results_repair_shops_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",219935486.0,
Das Bike Repairing & Service,,,,"CR8R+GJ Samaguri, Assam",26.4189384,92.8446824,7,shops Samaguri,nagaon,repair,results_repair_shops_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",219935486.0,
Borah Electronic & Electricals,,098645 80670,,"CRCX+J2 Samaguri, Assam",26.4189384,92.8446824,8,shops Samaguri,nagaon,repair,results_repair_shops_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
New India Automobiles Garage,,060012 70006,,"5QM4+FP Guwahati, Assam",26.17795899705977,91.75690985580049,6,shops Ulubari,guwahati,repair,results_repair_shops_Ulubari_Guwahati.json,,,,,,,,,photon.komoot.io
"GoMechanic - Car Service & Repair Workshop, Barowari",,083989 70970,,"5QR6+R7 Guwahati, Assam",26.1914795,91.7519783,1,shops Uzan Bazaar,guwahati,repair,results_repair_shops_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Bony Mobile Repairing Centre,,069002 36786,,"5QR4+F5 Guwahati, Assam",26.1823701,91.7501234,4,shops Uzan Bazaar,guwahati,repair,results_repair_shops_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Maruti Suzuki Service (Bimal Auto Agency),,080 3724 0065,arenaofchandmari.com,"5Q5J+FM Guwahati, Assam",26.1535209,91.7841006,1,shops Zoo Road,guwahati,repair,results_repair_shops_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Shree Engineering Works,,090600 08326,,"5QCH+R2 Guwahati, Assam",26.1753871,91.7774522,2,shops Zoo Road,guwahati,repair,results_repair_shops_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Savera TVS Servicing Centre,,073990 45000,,"5QGG+5F Guwahati, Assam",26.175427838676203,91.77487200663796,3,shops Zoo Road,guwahati,repair,results_repair_shops_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
"Nuts & Bolts in Zoo Road, Guwahati",,,,"5Q9H+Q8 Guwahati, Assam",26.1632447,91.7797603925204,5,shops Zoo Road,guwahati,repair,results_repair_shops_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Nabhoj Restaurant,,094355 44392,,"5PPV+QP Guwahati, Assam",26.1872842,91.7466963,4,Pan Bazaar,guwahati,restaurant,results_restaurant_Pan_Bazaar_Guwahati.json,,,,,,,"Cotton University, Ananda Ram Baruah Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224394003.0,
China Town-Multi Cuisine Restaurant with Party hall,,060015 07697,facebook.com,"RQFX+2C Silchar, Assam",24.82334,92.7997687,3,Ambicapatty,silchar,restaurants,results_restaurants_Ambicapatty_Silchar.json,,,,,,,"Nazirpatty, Tarapur, Silchar, Cachar, Assam, 788014, India",222670755.0,
Khaisang Restaurant Nagaon,,086385 69372,,"8MWC+54 Nagaon, Assam",26.3514459,92.6750092,1,Bordowa,nagaon,restaurants,results_restaurants_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Barak Valley Cruise - The Floating Restaurant,,,,"RQJV+X5 Silchar, Assam",24.8315811,92.8000844,1,Dolu Lake surroundings,silchar,restaurants,results_restaurants_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Restaurant Kuhelika,,094350 63399,kuhelika.com,"9M2M+PX Nagaon, Assam",26.3510707,92.6878774,3,Kaliabor,nagaon,restaurants,results_restaurants_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Suncoast Bar & Restaurant,,098647 59230,,"78QC+5F Naharkatia, Assam",27.286295,95.3258308,3,Naharkatia,dibrugarh,restaurants,results_restaurants_Naharkatia_Dibrugarh.json,,,,,,,"Naharkatia, Naharkatiya, Dibrugarh, Assam, 786610, India",219977775.0,
Vegan's Cafe,,,,"78PG+G2 Naharkatia, Assam",27.286295,95.3258308,4,Naharkatia,dibrugarh,restaurants,results_restaurants_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Anuraag Dhaba,,099545 06051,,"8P53+96 Borghat, Assam",26.32834128955173,92.71783422413982,5,Raha,nagaon,restaurants,results_restaurants_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Mohini Highway Dhaba cum A/C Restaurant,,080990 36793,,"6F7X+9Q Dighali Ati, Assam",26.2092691,92.4983567,7,Raha,nagaon,restaurants,results_restaurants_Raha_Nagaon.json,,,,,,,"Dighali Ati, Raha, Nagaon, Assam, 782103, India",222608814.0,
Etyadi,,084030 51474,,"RQJW+75 Silchar, Assam",24.8290814,92.795426,6,Tarapur,silchar,restaurants,results_restaurants_Tarapur_Silchar.json,,,,,,,"PWD Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222480866.0,
Kitchen Hub,,,,"5QQ3+3R Guwahati, Assam",26.19187435,91.7556458,6,Uzan Bazaar,guwahati,restaurants,results_restaurants_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Skyscape Guwahati,,086383 15550,skyscapeguwahati.com,"5Q8H+3Q Guwahati, Assam",26.1651483,91.7795834,4,Zoo Road,guwahati,restaurants,results_restaurants_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
The Purvi's Kitchen,,098649 18347,,5QFH+W8C,26.172733,91.7807839,6,Zoo Road,guwahati,restaurants,results_restaurants_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Bee Bee's Hair & Beauty Salon,,091012 87908,,"RQFX+3J Silchar, Assam",24.8161113,92.7991567,4,Ambicapatty,silchar,salons,results_salons_Ambicapatty_Silchar.json,,,,,,,"Premtola, Tarapur, Silchar, Cachar, Assam, 788014, India",222055856.0,
Priyanka Ladies Beauty Parlour,,091012 96991,,"VHC5+6Q Badarpur, Assam",24.8199645,92.49167641087158,2,Badarpur,silchar,salons,results_salons_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Athenian Salon Nagaon - Salon & Academy,,093879 69382,atheniansalon.com,"9M2F+RR Nagaon, Assam",26.1328421,91.821536,1,Bordowa,nagaon,salons,results_salons_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Asteria Salon & Academy,,093958 44233,asteriasalon.in,"9M3X+J5 Nagaon, Assam",26.3542443,92.6970396,2,Bordowa,nagaon,salons,results_salons_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
DIPA'Z Family Salon Nagaon,,070028 10924,,"9M3H+37 Nagaon, Assam",26.3571901,92.6754505,4,Bordowa,nagaon,salons,results_salons_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Monali Beauty Parlour Hair and Makeup Studio,,,,"RQ4W+X9 Silchar, Assam",44.63045855,-63.42726589782163,4,Dolu Lake surroundings,silchar,salons,results_salons_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Manjul hair solution salon,,098646 01694,,"6GP8+RW Tupakuchi, Raha Gaon, Assam",26.2396401,92.5223522,1,Raha,nagaon,salons,results_salons_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Nik's Beauty salon & makeup academy,,060020 74564,,"6GG9+F6 Roha, Assam",26.2275316,92.5195009,3,Raha,nagaon,salons,results_salons_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Suvam Hair Cutting & Saloon,,070027 06176,,"CR9V+83 Samaguri, Assam",26.4189384,92.8446824,1,Samaguri,nagaon,salons,results_salons_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0,
Lakhan Hair Cutting Salon,,083999 25068,,"CR8V+JG Samaguri, Assam",26.4189384,92.8446824,2,Samaguri,nagaon,salons,results_salons_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
The Nail Bar,,096740 37471,instagram.com,"RRH2+W4 Silchar, Assam",24.8307019,92.8003689,5,Tarapur,silchar,salons,results_salons_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
"Rhys Hair Studio , Dighalipukhuri",,080996 17404,,"5QQ2+7R Guwahati, Assam",26.18938555,91.75078663453536,4,Uzan Bazaar,guwahati,salons,results_salons_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Lakme Salon,,070990 69777,salons.lakmesalon.in,"5QFH+P7 Guwahati, Assam",26.174612279605387,91.77830177282992,2,Zoo Road,guwahati,salons,results_salons_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Radiant Unisex Salon,,088129 26229,,"5QFG+VM Guwahati, Assam",26.17769011065146,91.77581460610313,3,Zoo Road,guwahati,salons,results_salons_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Tagore School of Studies,,099543 60063,tssbpb.edu.in,"VHFF+37 Alakulipur, Assam",26.9476959,94.1659316,5,Badarpur,silchar,schools,results_schools_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
"Vision Academy, Borduwa(A Senior Secondary School)",,070022 43492,visionacademysss.in,"CGGV+J8 Batadraba Barhisa, Assam",26.4674,92.5418691,4,Bordowa,nagaon,schools,results_schools_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Icon Academy,,0361 245 6472,iconacademy.net.in,"5QHF+RF Guwahati, Assam",26.1807235,91.7731318,2,Chandmari,guwahati,schools,results_schools_Chandmari_Guwahati.json,,,,,,,"Rajgarh Byelane 2, Gandh Basti, Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224407218.0,
"Christ Jyoti School, Dhing",,084730 82151,christjyotischooldhing.com,"FF6J+59 Dhing, Assam",26.4582273,92.4819173,2,Dhing,nagaon,schools,results_schools_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223870026.0,
Dhing K B H S School,,,,"FF9C+QX Dhing, Assam",26.4582273,92.4819173,3,Dhing,nagaon,schools,results_schools_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Normal School,,070356 69026,,RQHV+44M,24.819358,92.795703,7,Dolu Lake surroundings,silchar,schools,results_schools_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Kendriya Vidyalaya Duliajan,,0374 280 0573,,"983W+79 Duliajan, Assam",27.355542805812856,95.3440356769701,2,Duliajan,dibrugarh,schools,results_schools_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
"Oil India Higher Secondary School, Duliajan",,,oilhsschool.in,"986G+3Q Duliajan, Assam",27.35927345,95.32383063180812,4,Duliajan,dibrugarh,schools,results_schools_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
"Global International School, Duliajan",,060039 17319,facebook.com,"88Q5+P3 Duliajan, Assam",27.3559134,95.3192307,5,Duliajan,dibrugarh,schools,results_schools_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Nagaon International School,,070027 60916,nagaoninternationalschool.com,"9M6M+HM Nagaon, Assam",26.1872277,91.7411402,2,Haibargaon,nagaon,schools,results_schools_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
EuroKids Pre-School Nagaon-Haibargaon,,095131 70229,eurokidsindia.com,"8MXF+JH Nagaon, Assam",26.3514459,92.6750092,3,Haibargaon,nagaon,schools,results_schools_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
St Antony's High School and Junior College,,094350 63145,stantonyshighschoolnagaon.com,"9M3J+WQ Nagaon, Assam",26.34793,92.6728213,7,Haibargaon,nagaon,schools,results_schools_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
JYOTI ART SCHOOL,,099543 50313,,"9M2Q+VM Nagaon, Assam",26.1755035,91.7701727,6,Kaliabor,nagaon,schools,results_schools_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
Sishu Tirtha High School,,094353 72983,,RQHW+3CJ,24.828049,92.7997144,5,Khaspur,silchar,schools,results_schools_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
Raha Higher Secondary School,,,,6GMG+GWW,26.2006913,92.51459232718932,1,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Raha Middle Vernacular School,,,,6GH9+9WX,26.220192769420628,92.52105943088428,6,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Pandit Gopinath Bordoloi High School,,,,"6GMC+58 Roha, Assam",26.2006913,92.51459232718932,7,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Raha Adarsha Government Primary Basic Practising School,,,,6GJC+4PR,26.220192769420628,92.52105943088428,8,Raha,nagaon,schools,results_schools_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Saraswati Academy,,,,"CVC6+RM Samaguri Grant, Assam",26.4189384,92.8446824,3,Samaguri,nagaon,schools,results_schools_Samaguri_Nagaon.json,,,,,,,"Samaguri, Nagaon, Assam, 782140, India",222599658.0,
Government Boys Higher Secondary School,,060003 57445,,"RRH3+76 Silchar, Assam",24.82721385,92.8029119262872,5,Tarapur,silchar,schools,results_schools_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Maha vidya school of music art and tution,,086380 54303,,"5QR4+JP Guwahati, Assam",26.1914795,91.7519783,6,Uzan Bazaar,guwahati,schools,results_schools_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
GD Goenka Toddler House Guwahati,,090850 69999,gdgoenkatoddlerhouseguwahati.com,"5QFJ+27 Guwahati, Assam",26.172733,91.7807839,2,Zoo Road,guwahati,schools,results_schools_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Zoo Road Vidyapith High School,,,,5Q8M+PH6,26.1868984,91.7765305,4,Zoo Road,guwahati,schools,results_schools_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
K.S LP school,,,,"5QCF+V7 Guwahati, Assam",26.172874016295857,91.77476919446592,5,Zoo Road,guwahati,schools,results_schools_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
V2 Value and varities,,,,"RRG2+R3 Silchar, Assam",24.8283093,92.7873196,6,malls Ambicapatty,silchar,shopping,results_shopping_malls_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
M Baazar Badarpur,,081007 38987,mbaazar.in,"VHC5+3M Badarpur, Assam",24.8695991,92.5570273,2,malls Badarpur,silchar,shopping,results_shopping_malls_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
BH WEDDING MALL,,083990 74696,,"VHC5+48 Badarpur, Assam",24.8695991,92.5570273,5,malls Badarpur,silchar,shopping,results_shopping_malls_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
M Baazar Duliajan,,092309 32873,mbaazar.in,"88V9+8P Duliajan, Assam",27.3591855,95.32008595030706,1,malls Duliajan,dibrugarh,shopping,results_shopping_malls_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
OIEECCSL,,,,"987G+C7 Duliajan Oil Town, Duliajan, Assam",27.3559134,95.3192307,2,malls Duliajan,dibrugarh,shopping,results_shopping_malls_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Fashion City - Silchar,,093658 88149,fashioncity.in,"RRH2+R5 Silchar, Assam",24.8298351,92.8003134,5,malls Khaspur,silchar,shopping,results_shopping_malls_Khaspur_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",222671661.0,
Shopping,,084539 43752,,"78MC+75 Naharkatia, Assam",27.179327864541584,95.10765215731494,3,malls Naharkatia,dibrugarh,shopping,results_shopping_malls_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Kajal Stores,,080998 00611,,"78MJ+MW Naharkatia, Assam",27.179327864541584,95.10765215731494,4,malls Naharkatia,dibrugarh,shopping,results_shopping_malls_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
ASSAM STORE,,098642 75737,,8MXQ+27P,26.3510707,92.6878774,6,malls Raha,nagaon,shopping,results_shopping_malls_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
STYLE BAAZAR GUWAHATI CLUB,,091470 71279,stylebaazar.in,"5QP5+3Q Guwahati, Assam",26.146724,91.73938852152754,1,malls Uzan Bazaar,guwahati,shopping,results_shopping_malls_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Amaze Shopping Mall,,,,"5PJW+3C Guwahati, Assam",26.1818507,91.7942583,4,malls Uzan Bazaar,guwahati,shopping,results_shopping_malls_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
City Center,,075759 02999,citycenterghy.com,"5Q4M+45 Guwahati, Assam",26.1549573,91.7835033,6,malls Uzan Bazaar,guwahati,shopping,results_shopping_malls_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Central Mall,,070026 61604,centralmallguwahati.com,5Q4H+W5W,26.1719413,91.7672819,2,malls Zoo Road,guwahati,shopping,results_shopping_malls_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
TIMES SQUARE MALL,,,,"5Q5J+RJ Guwahati, Assam",26.184757069821995,91.75678388165696,4,malls Zoo Road,guwahati,shopping,results_shopping_malls_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
ROODRAKSH MALL,,,,"5Q89+C4 Guwahati, Assam",26.1671209,91.7664232,5,malls Zoo Road,guwahati,shopping,results_shopping_malls_Zoo_Road_Guwahati.json,,,,,,,"Bhangagarh Bus Stop, G.S. Road, Ulubari, Guwahati, Kamrup Metropolitan, Assam, 781015, India",222539357.0,
Borail View Spa & Saloon,,03842 351 096,borailviewregency.com,"RQGW+M4 Silchar, Assam",24.819358,92.795703,3,Ambicapatty,silchar,spas,results_spas_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Artemis Beauty & Grace,,,,"8P53+HG Bar Pathari Sutar Gaon, Assam",26.32834128955173,92.71783422413982,2,Dhing,nagaon,spas,results_spas_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Ideal Hair Beauty & Spa(Family Salon),,,,"9M3V+M2 Nagaon, Assam",26.3510707,92.6878774,5,Dhing,nagaon,spas,results_spas_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Beyond Indulgence,,091016 29942,,"JQXW+WG Tezpur, Assam",26.6458198,92.7897623,6,Dhing,nagaon,spas,results_spas_Dhing_Nagaon.json,,,,,,,"Majgaon Main Road, Lokra, Porua Chariali, Tezpur, Sonitpur, Assam, 784501, India",223710866.0,
Lovely spa come make up studio (unisex),,,,"RRJ2+33 Silchar, Assam",24.8297232,92.8002807,4,Dolu Lake surroundings,silchar,spas,results_spas_Dolu_Lake_surroundings_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223800268.0,
Fashion Mantra,,098642 42050,,"9M2G+9W Nagaon, Assam",26.3514459,92.6750092,6,Haibargaon,nagaon,spas,results_spas_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Dipankar House,,060000 74852,dipankarhouse.com,"JQXP+WX Tezpur, Assam",26.6460614,92.7891363,1,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,"Majgaon Main Road, Lokra, Porua Chariali, Tezpur, Sonitpur, Assam, 784501, India",222807440.0,
Cygnett Inn Imperial,,088006 99823,cygnetthotels.com,"JQJW+9R Tezpur, Assam",26.6342195,92.7963070362718,2,Raha,nagaon,spas,results_spas_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Tulip Unisex Spa and Beauty Salon,,088229 54830,,"5Q98+2F Guwahati, Assam",26.1243167,91.8166564,3,Samaguri,nagaon,spas,results_spas_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
PARIS UNISEX HAIR & BEAUTY SPA SALON,,080991 49901,,"5QH3+W4 Guwahati, Assam",26.1785356,91.7523549,4,Uzan Bazaar,guwahati,spas,results_spas_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Four Seasons Wellness Centre,,,,"5QR3+MJ Guwahati, Assam",26.19187435,91.7556458,8,Uzan Bazaar,guwahati,spas,results_spas_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
RM unisex hair and beauty spa salon,,098593 72518,,"5QCG+JM Guwahati, Assam",26.171859,91.77674775,2,Zoo Road,guwahati,spas,results_spas_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
EXOTIC,,,,"5QGG+6M Guwahati, Assam",26.1757903,91.7732455,3,Zoo Road,guwahati,spas,results_spas_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
DRG Sports Complex,,,,QQQX+595,24.7900403,92.7933525,4,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Munnaz sports,,097069 93273,,"RRG2+P4 Silchar, Assam",24.8259675,92.7973724,7,complexes Ambicapatty,silchar,sports,results_sports_complexes_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Kamrup Sports Complex,,,,"9P3R+93 Nagaon, Assam",26.3482238,92.6858215,2,complexes Bordowa,nagaon,sports,results_sports_complexes_Bordowa_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",223868039.0,
ADP College Indoor Stadium,,,,8MVG+V7V,26.3514459,92.6750092,3,complexes Bordowa,nagaon,sports,results_sports_complexes_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
